,id,address,tower_name,building_type,rooms,garages,useful_area,latitude,longitude,point_estimate,minimum_estimate,maximum_estimate
12681,12681,"Rua Andre Mendes, 208",Torre única,Apartamento,3,1,78,-23.61581730,-46.62246640,543630,462086,625175
12682,12682,"Rua Andre Mendes, 208",Torre única,Apartamento,3,1,85,-23.61581730,-46.62246640,592417,503555,681280
12683,12683,"Rua Andre Mendes, 208",Torre única,Cobertura,3,2,153,-23.61581730,-46.62246640,1066350,906399,1226300
12684,12684,"Rua Andre Mendes, 216",Torre única,Apartamento,4,2,100,-23.61591280,-46.62247500,717804,610133,825474
12685,12685,"Rua Andre Mendes, 330",Torre única,Apartamento,3,3,184,-23.61685760,-46.62293740,1377450,1212160,1556520
12686,12686,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.65852900,-46.61310830,-1,-1,-1
12687,12687,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.65852900,-46.61310830,-1,-1,-1
12688,12688,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.65797940,-46.61328190,-1,-1,-1
12689,12689,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.65797940,-46.61328190,-1,-1,-1
12690,12690,"Rua André Vidal, 20",Torre única,Apartamento,3,2,88,-23.53611370,-46.58035780,-1,-1,-1
12691,12691,"Rua André Vidal, 20",Torre única,Cobertura,4,2,161,-23.53611370,-46.58035780,-1,-1,-1
12692,12692,"Rua Andre Vidal, 228",Torre única,Apartamento,2,1,56,-23.53622430,-46.57848420,-1,-1,-1
12693,12693,Esmeralda,ESMERALDA,Apartamento,3,1,75,-23.53567490,-46.57983290,-1,-1,-1
12694,12694,Esmeralda,RUBI,Apartamento,2,1,-1,-23.53567490,-46.57983290,-1,-1,-1
12695,12695,Esmeralda,SAFIRA,Apartamento,3,1,58,-23.53567490,-46.57983290,-1,-1,-1
12696,12696,"Rua Andrea Paulinetti, 127",Torre única,Apartamento,3,1,96,-23.62737160,-46.68948080,533591,453552,613629
12697,12697,"Rua Andrea Paulinetti, 139",Torre única,Apartamento,3,2,88,-23.62725580,-46.68970710,600408,528359,678461
12698,12698,"Rua Andrea Paulinetti, 139",Torre única,Cobertura,3,2,183,-23.62725580,-46.68970710,1248580,1098750,1410890
12699,12699,"Rua Andrea Paulinetti, 199",Torre única,Apartamento,3,1,100,-23.62700680,-46.69015170,725433,616618,834248
12700,12700,"Rua Andrea Paulinetti, 97",Torre única,Apartamento,3,2,100,-23.62759050,-46.68928350,749747,622290,884702
12701,12701,"Rua Andrea Paulinetti, 97",Torre única,Cobertura,3,3,190,-23.62759050,-46.68928350,1424520,1182350,1680930
12702,12702,"Rua Anga, 873",Torre única,Apartamento,2,1,55,-23.56926670,-46.54196170,-1,-1,-1
12703,12703,"Rua Anga, 873",Torre única,Apartamento,3,1,64,-23.56926670,-46.54196170,-1,-1,-1
12704,12704,"Rua Angá, 894",Torre única,Apartamento,2,1,56,-23.56937790,-46.54190420,-1,-1,-1
12705,12705,"Rua Angá, 894",Torre única,Apartamento,3,1,76,-23.56937790,-46.54190420,-1,-1,-1
12706,12706,"Rua Angá, 896",Torre única,Apartamento,2,1,58,-23.56933010,-46.54186400,-1,-1,-1
12707,12707,"Rua Angá, 896",Torre única,Apartamento,1,1,58,-23.56933010,-46.54186400,-1,-1,-1
12708,12708,"Av. Angélica, 10",Torre única,Apartamento,3,1,250,-23.55012500,-46.66018200,1832250,1557410,2107080
12709,12709,"Av. Angelica, 1016",Torre única,Apartamento,2,1,125,-23.54171550,-46.65604100,1251330,1063630,1439020
12710,12710,"Av. Angelica, 1016",Torre única,Apartamento,2,1,130,-23.54171550,-46.65604100,1301380,1106170,1496590
12711,12711,"Av. Angelica, 1016",Torre única,Apartamento,2,1,210,-23.54171550,-46.65604100,2102230,1786890,2417560
12712,12712,"Av. Angelica, 1039",Torre única,Conjunto,-1,2,72,-23.54183350,-46.65591080,-1,-1,-1
12713,12713,"Av. Angelica, 1039",Torre única,Conjunto,-1,2,77,-23.54183350,-46.65591080,-1,-1,-1
12714,12714,"Av. Angelica, 1039",Torre única,Conjunto,-1,3,114,-23.54183350,-46.65591080,-1,-1,-1
12715,12715,"Av. Angelica, 1039",Torre única,Conjunto,-1,7,262,-23.54183350,-46.65591080,-1,-1,-1
12716,12716,"Av. Angelica, 1048",Torre única,Apartamento,-1,-1,-1,-23.54208190,-46.65606860,-1,-1,-1
12717,12717,"Av. Angelica, 1052",Torre única,Apartamento,3,1,290,-23.54211120,-46.65608240,3380190,2805560,3988620
12718,12718,"Av. Angelica, 1071",Torre única,Apartamento,4,1,128,-23.54215470,-46.65588030,1131820,962048,1301590
12719,12719,"Av. Angelica, 1071",Torre única,Apartamento,4,1,160,-23.54215470,-46.65588030,1414780,1202560,1626990
12720,12720,"Av. Angelica, 1071",Torre única,Cobertura,4,2,240,-23.54215470,-46.65588030,2122160,1803840,2440490
12721,12721,"Av. Angelica, 1074",Torre única,Apartamento,-1,-1,-1,-23.54226180,-46.65615330,-1,-1,-1
12722,12722,"Av. Angelica, 1132",Torre única,Apartamento,3,1,130,-23.54262740,-46.65633750,1353940,1150850,1557030
12723,12723,"Av. Angelica, 1173",Torre única,Apartamento,4,2,450,-23.54318140,-46.65593690,5245120,4353450,6189240
12724,12724,Lado A,Santa Odila,Apartamento,3,1,177,-23.54344170,-46.65629890,1745850,1483970,2007730
12725,12725,"Av. Angelica, 1205",Torre única,Apartamento,2,1,125,-23.54344170,-46.65629890,1400800,1162660,1652940
12726,12726,Barão Do Pinhal,BARãO DA BOCAINA,Apartamento,2,1,103,-23.54377460,-46.65701590,1154260,958034,1362020
12727,12727,Barão Do Pinhal,BARãO DO PINHAL,Apartamento,2,1,110,-23.54377460,-46.65701590,1232700,1023140,1454590
12728,12728,Barão Do Pinhal,BARãO DO PINHAL,Apartamento,2,1,126,-23.54377460,-46.65701590,1412000,1171960,1666170
12729,12729,"Av. Angelica, 1311",Torre única,Apartamento,3,1,145,-23.54428200,-46.65698250,1300750,1105640,1495860
12730,12730,"Av. Angelica, 1380",Torre única,Apartamento,3,1,150,-23.54507550,-46.65754740,1427540,1213410,1641670
12731,12731,"Av. Angelica, 1399",Torre única,Apartamento,3,1,180,-23.54492380,-46.65729190,2017150,1674230,2380240
12732,12732,"Av. Angelica, 1408",Torre única,Apartamento,3,2,240,-23.54519450,-46.65760550,2170250,1844720,2495790
12733,12733,"Av. Angelica, 141",Torre única,Apartamento,3,1,140,-23.53427400,-46.65342500,1516830,1258970,1789860
12734,12734,"Av. Angelica, 142",Torre única,Apartamento,1,1,50,-23.53426900,-46.65356400,442829,376405,509253
12735,12735,"Av. Angelica, 142",Torre única,Apartamento,2,1,85,-23.53426900,-46.65356400,752809,639888,865730
12736,12736,"Av. Angelica, 1475",Torre única,Apartamento,-1,-1,-1,-23.54563670,-46.65757900,-1,-1,-1
12737,12737,"Av. Angelica, 1489",Torre única,Apartamento,2,1,121,-23.54573090,-46.65772470,1214410,1032250,1396570
12738,12738,"Av. Angelica, 1489",Torre única,Apartamento,3,2,210,-23.54573090,-46.65772470,2107660,1791510,2423800
12739,12739,"Av. Angelica, 1509",Torre única,Apartamento,3,2,182,-23.54576420,-46.65775630,1695720,1441360,1950080
12740,12740,1,Príncipe de Galles,Apartamento,3,2,145,-23.54596000,-46.65779150,1624930,1348690,1917410
12741,12741,"Av. Angelica, 1617",Torre única,Apartamento,3,1,140,-23.54670660,-46.65813720,1259370,1070460,1448280
12742,12742,"Av. Angelica, 1620",Torre única,Apartamento,2,1,120,-23.54670110,-46.65835270,1344770,1116160,1586820
12743,12743,"Av. Angelica, 1620",Torre única,Cobertura,4,5,419,-23.54670110,-46.65835270,4695480,3897240,5540660
12744,12744,"Av. Angelica, 1648",Torre única,Apartamento,3,1,105,-23.54680360,-46.65854530,882239,749903,1014580
12745,12745,"Av. Angelica, 1648",Torre única,Apartamento,3,1,120,-23.54680360,-46.65854530,1008270,857032,1159510
12746,12746,"Av. Angelica, 1653",Torre única,Apartamento,3,1,200,-23.54689200,-46.65838240,2241280,1860260,2644710
12747,12747,"Av. Angelica, 1683",Torre única,Apartamento,3,1,130,-23.54720880,-46.65841320,1173890,997804,1349970
12748,12748,"Av. Angelica, 1697",Torre única,Apartamento,2,1,146,-23.54736050,-46.65849860,1636130,1357990,1930640
12749,12749,"Av. Angelica, 172",Torre única,Apartamento,-1,-1,-1,-23.53459210,-46.65367430,-1,-1,-1
12750,12750,"Av. Angelica, 177",Torre única,Apartamento,2,1,59,-23.53447900,-46.65348400,368825,313501,424148
12751,12751,"Av. Angelica, 1777",Torre única,Apartamento,3,2,240,-23.54805980,-46.65890160,2689530,2232310,3173650
12752,12752,"Av. Angelica, 1803",Torre única,Apartamento,4,2,440,-23.54829720,-46.65895700,3837630,3261980,4413270
12753,12753,"Av. Angelica, 1851",Torre única,Apartamento,3,2,208,-23.54870140,-46.65915470,1711960,1455170,1968760
12754,12754,"Av. Angelica, 1851",Torre única,Apartamento,2,2,240,-23.54870140,-46.65915470,1975340,1679040,2271640
12755,12755,Torre 2,TORRE 1,Apartamento,3,1,160,-23.54888540,-46.65910520,1924930,1636190,2213670
12756,12756,Torre 2,TORRE 2,Apartamento,2,1,75,-23.54888540,-46.65910520,840479,697598,991765
12757,12757,"Av. Angelica, 1905",Torre única,Apartamento,2,1,156,-23.54919400,-46.65939160,1285770,1092900,1478630
12758,12758,"Av. Angelica, 1905",Torre única,Apartamento,3,3,202,-23.54919400,-46.65939160,1664900,1415170,1914640
12759,12759,"Av. Angelica, 1905",Torre única,Apartamento,3,3,320,-23.54919400,-46.65939160,2637470,2241850,3033090
12760,12760,"Av. Angélica, 1996",Torre única,Conjunto,-1,1,31,-23.54976360,-46.66000490,-1,-1,-1
12761,12761,"Av. Angélica, 1996",Torre única,Conjunto,-1,1,32,-23.54976360,-46.66000490,-1,-1,-1
12762,12762,"Av. Angélica, 1996",Torre única,Conjunto,-1,1,36,-23.54976360,-46.66000490,-1,-1,-1
12763,12763,"Av. Angélica, 1996",Torre única,Conjunto,-1,10,324,-23.54976360,-46.66000490,-1,-1,-1
12764,12764,"Av. Angelica, 2011",Torre única,Conjunto,-1,12,603,-23.54982510,-46.65962820,-1,-1,-1
12765,12765,"Av. Angelica, 2011",Torre única,Conjunto,-1,25,822,-23.54982510,-46.65962820,-1,-1,-1
12766,12766,"Av. Angélica, 2053",Torre única,Conjunto,-1,1,40,-23.55036970,-46.66003600,-1,-1,-1
12767,12767,"Av. Angelica, 2055",Torre única,Apartamento,2,1,63,-23.55040550,-46.65997020,645473,548652,742294
12768,12768,"Av. Angélica, 2067",Torre única,Conjunto,-1,1,45,-23.55049950,-46.66009690,-1,-1,-1
12769,12769,"Av. Angélica, 2067",Torre única,Conjunto,-1,1,47,-23.55049950,-46.66009690,-1,-1,-1
12770,12770,"Av. Angélica, 2067",Torre única,Conjunto,-1,1,63,-23.55049950,-46.66009690,-1,-1,-1
12771,12771,"Av. Angélica, 2067",Torre única,Conjunto,-1,1,64,-23.55049950,-46.66009690,-1,-1,-1
12772,12772,"Av. Angélica, 2067",Torre única,Conjunto,-1,1,71,-23.55049950,-46.66009690,-1,-1,-1
12773,12773,"Av. Angélica, 2067",Torre única,Conjunto,-1,1,85,-23.55049950,-46.66009690,-1,-1,-1
12774,12774,"Av. Angélica, 2067",Torre única,Conjunto,-1,8,361,-23.55049950,-46.66009690,-1,-1,-1
12775,12775,"Av. Angélica, 2067",Torre única,Conjunto,-1,10,424,-23.55049950,-46.66009690,-1,-1,-1
12776,12776,"Av. Angélica, 2118",Torre única,Conjunto,-1,1,48,-23.55084910,-46.66043080,-1,-1,-1
12777,12777,"Av. Angélica, 2118",Torre única,Conjunto,-1,1,52,-23.55084910,-46.66043080,-1,-1,-1
12778,12778,"Av. Angélica, 2118",Torre única,Conjunto,-1,4,199,-23.55084910,-46.66043080,-1,-1,-1
12779,12779,"Av. Angelica, 2121",Torre única,Apartamento,3,1,78,-23.55096260,-46.66024360,494872,420641,569103
12780,12780,"Av. Angélica, 2163",Torre única,Conjunto,-1,1,34,-23.55149850,-46.66016450,-1,-1,-1
12781,12781,"Av. Angélica, 2163",Torre única,Conjunto,-1,1,35,-23.55149850,-46.66016450,-1,-1,-1
12782,12782,"Av. Angélica, 2163",Torre única,Conjunto,-1,1,39,-23.55149850,-46.66016450,-1,-1,-1
12783,12783,"Av. Angélica, 2163",Torre única,Conjunto,-1,2,41,-23.55149850,-46.66016450,-1,-1,-1
12784,12784,"Av. Angélica, 2163",Torre única,Conjunto,-1,1,45,-23.55149850,-46.66016450,-1,-1,-1
12785,12785,"Av. Angélica, 2163",Torre única,Conjunto,-1,2,46,-23.55149850,-46.66016450,-1,-1,-1
12786,12786,"Av. Angélica, 2163",Torre única,Conjunto,-1,11,324,-23.55149850,-46.66016450,-1,-1,-1
12787,12787,"Av. Angelica, 2190",Torre única,Apartamento,1,1,39,-23.55130870,-46.66081970,583054,483935,688004
12788,12788,"Av. Angelica, 2190",Torre única,Apartamento,1,1,41,-23.55130870,-46.66081970,612954,508752,723286
12789,12789,"Av. Angelica, 2190",Torre única,Apartamento,1,1,45,-23.55130870,-46.66081970,672755,558386,793851
12790,12790,"Av. Angelica, 2190",Torre única,Apartamento,2,2,80,-23.55130870,-46.66081970,1196010,992687,1411290
12791,12791,"Av. Angelica, 2197",Torre única,Conjunto,-1,8,410,-23.55149580,-46.66044240,-1,-1,-1
12792,12792,"Av. Angelica, 2197",Torre única,Conjunto,-1,4,410,-23.55149580,-46.66044240,-1,-1,-1
12793,12793,"Av. Angelica, 2197",Torre única,Conjunto,-1,15,470,-23.55149580,-46.66044240,-1,-1,-1
12794,12794,"Av. Angelica, 2206",Torre única,Apartamento,3,1,190,-23.55146640,-46.66086990,1528410,1299150,1757680
12795,12795,2248,Torre única,Conjunto,-1,-1,102,-23.55183900,-46.66092400,-1,-1,-1
12796,12796,"Av. Angélica, 2261",Torre única,Conjunto,-1,-1,-1,-23.55208220,-46.66077110,-1,-1,-1
12797,12797,"Av. Angelica, 2297",Torre única,Apartamento,3,1,96,-23.55236680,-46.66081480,1075810,892925,1269460
12798,12798,"Av. Angelica, 2297",Torre única,Apartamento,3,1,154,-23.55236680,-46.66081480,1725780,1432400,2036420
12799,12799,"Av. Angélica, 2318",Torre única,Conjunto,-1,-1,220,-23.55231000,-46.66135800,-1,-1,-1
12800,12800,B,A,Apartamento,3,1,93,-23.55315500,-46.66126630,917248,779661,1054830
12801,12801,B,B,Apartamento,3,1,100,-23.55315500,-46.66126630,986288,838345,1134230
12802,12802,C,A,Apartamento,3,1,270,-23.55318640,-46.66163570,2494200,2120070,2868330
12803,12803,C,B,Apartamento,3,2,248,-23.55318640,-46.66163570,2235240,1899950,2570530
12804,12804,C,C,Apartamento,3,1,232,-23.55318640,-46.66163570,2091030,1777380,2404690
12805,12805,"Av. Angelica, 2436",Torre única,Apartamento,3,1,154,-23.55320760,-46.66201360,1359840,1155870,1563820
12806,12806,"Av. Angélica, 2447",Torre única,Conjunto,-1,-1,50,-23.55348900,-46.66193000,-1,-1,-1
12807,12807,"Av. Angélica, 2466",Torre única,Conjunto,-1,1,53,-23.55326990,-46.66243720,-1,-1,-1
12808,12808,"Av. Angélica, 2467",Torre única,Conjunto,-1,-1,50,-23.55360000,-46.66217700,-1,-1,-1
12809,12809,"Av. Angélica, 2475",Torre única,Conjunto,-1,1,50,-23.55364610,-46.66210300,-1,-1,-1
12810,12810,"Av. Angélica, 2565",Torre única,Conjunto,-1,-1,-1,-23.55433610,-46.66223310,-1,-1,-1
12811,12811,"Av. Angelica, 2601",Torre única,Apartamento,2,1,80,-23.55451360,-46.66279130,788380,670123,906637
12812,12812,"Av. Angelica, 2635",Torre única,Apartamento,3,1,130,-23.55472880,-46.66303320,1174870,998637,1351100
12813,12813,"Av. Angelica, 2635",Torre única,Apartamento,3,1,160,-23.55472880,-46.66303320,1445990,1229090,1662890
12814,12814,"Av. Angelica, 2665",Torre única,Apartamento,3,1,120,-23.55493520,-46.66346850,1344770,1116160,1586820
12815,12815,"Av. Angelica, 288",Torre única,Apartamento,2,-1,103,-23.53548600,-46.65403000,1115960,926243,1316830
12816,12816,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48363730,-47.48049940,-1,-1,-1
12817,12817,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48363730,-47.48049940,-1,-1,-1
12818,12818,"Av. Angelica, 310",Torre única,Apartamento,-1,-1,-1,-23.53579800,-46.65410600,-1,-1,-1
12819,12819,"Av. Angelica, 311",Torre única,Apartamento,2,-1,92,-23.53557100,-46.65395600,996776,827324,1176200
12820,12820,"Av. Angélica, 321",Torre única,Conjunto,-1,-1,50,-23.53591600,-46.65371500,-1,-1,-1
12821,12821,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48340110,-47.48040520,-1,-1,-1
12822,12822,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48340110,-47.48040520,-1,-1,-1
12823,12823,1 Frente,Torre única,Apartamento,3,1,90,-23.53625000,-46.65428400,949689,807236,1092140
12824,12824,"Av. Angelica, 402",Torre única,Apartamento,-1,-1,-1,-23.53642400,-46.65422200,-1,-1,-1
12825,12825,"Av. Angelica, 403",Torre única,Apartamento,1,-1,60,-23.53650700,-46.65425900,557225,473641,640809
12826,12826,"Av. Angelica, 403",Torre única,Apartamento,2,1,116,-23.53650700,-46.65425900,1077300,915707,1238900
12827,12827,"Av. Angelica, 403",Torre única,Apartamento,2,1,130,-23.53650700,-46.65425900,1207320,1026220,1388420
12828,12828,"Av. Angelica, 412",Torre única,Apartamento,4,2,250,-23.53647300,-46.65431100,2006290,1705350,2307240
12829,12829,"Av. Angelica, 439",Torre única,Apartamento,2,-1,75,-23.53698200,-46.65419100,670061,569552,770570
12830,12830,"Av. Angelica, 467",Torre única,Apartamento,-1,-1,-1,-23.53700400,-46.65440350,-1,-1,-1
12831,12831,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48226080,-47.47959830,-1,-1,-1
12832,12832,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48226080,-47.47959830,-1,-1,-1
12833,12833,"Av. Angelica, 529",Torre única,Apartamento,-1,-1,-1,-23.53758460,-46.65457660,-1,-1,-1
12834,12834,"Av. Angelica, 543",Torre única,Apartamento,4,1,200,-23.53769930,-46.65452940,1619310,1376410,1862200
12835,12835,"Av. Angelica, 543",Torre única,Apartamento,4,2,260,-23.53769930,-46.65452940,2105100,1789330,2420860
12836,12836,A,A,Apartamento,3,1,130,-23.53765040,-46.65465280,1198960,1019120,1378810
12837,12837,A,B,Apartamento,3,1,128,-23.53765040,-46.65465280,1180520,1003440,1357600
12838,12838,A,C,Apartamento,2,1,93,-23.53765040,-46.65465280,857721,729063,986379
12839,12839,"Av. Angelica, 551",Torre única,Apartamento,4,1,170,-23.53776730,-46.65455050,1412610,1200720,1624500
12840,12840,"Av. Angelica, 551",Torre única,Apartamento,4,1,250,-23.53776730,-46.65455050,2077370,1765760,2388970
12841,12841,"Av. Angelica, 554",Torre única,Apartamento,1,1,28,-23.53776820,-46.65473770,339533,288603,390463
12842,12842,"Av. Angelica, 554",Torre única,Apartamento,2,1,56,-23.53776820,-46.65473770,679066,577206,780926
12843,12843,"Av. Angelica, 554",Torre única,Cobertura,2,1,94,-23.53776820,-46.65473770,1139860,968882,1310840
12844,12844,"Av. Angelica, 566",Torre única,Apartamento,2,-1,70,-23.53795860,-46.65477020,691004,587354,794655
12845,12845,"Av. Angelica, 566",Torre única,Apartamento,3,1,107,-23.53795860,-46.65477020,1056250,897812,1214690
12846,12846,"Av. Angelica, 578",Torre única,Apartamento,-1,-1,-1,-23.53802210,-46.65474860,-1,-1,-1
12847,12847,"Av. Angelica, 580",Torre única,Apartamento,3,2,300,-23.53803470,-46.65473680,2647120,2250060,3044190
12848,12848,"Av. Angelica, 580",Torre única,Cobertura,4,2,550,-23.53803470,-46.65473680,4853060,4125100,5581020
12849,12849,"Av. Angelica, 587",Torre única,Apartamento,-1,-1,-1,-23.53806350,-46.65472200,-1,-1,-1
12850,12850,"Av. Angelica, 589",Torre única,Apartamento,3,1,196,-23.53809700,-46.65465500,1732190,1472370,1992020
12851,12851,"Av. Angelica, 589",Torre única,Cobertura,3,2,420,-23.53809700,-46.65465500,3711850,3155070,4268620
12852,12852,"Av. Angelica, 604",Torre única,Apartamento,-1,-1,-1,-23.53822370,-46.65480840,-1,-1,-1
12853,12853,"Av. Angelica, 617",Torre única,Apartamento,-1,-1,-1,-23.53833310,-46.65480200,-1,-1,-1
12854,12854,"Av. Angelica, 621",Torre única,Apartamento,3,1,144,-23.53836890,-46.65481260,1331640,1131890,1531380
12855,12855,"Av. Angelica, 627",Torre única,Apartamento,-1,-1,-1,-23.53842250,-46.65482840,-1,-1,-1
12856,12856,"Av. Angelica, 663",Torre única,Apartamento,-1,-1,-1,-23.53870500,-46.65491170,-1,-1,-1
12857,12857,"Av. Angelica, 672",Torre única,Conjunto,-1,1,28,-23.53865790,-46.65525590,-1,-1,-1
12858,12858,"Av. Angelica, 672",Torre única,Conjunto,-1,1,33,-23.53865790,-46.65525590,-1,-1,-1
12859,12859,"Av. Angelica, 672",Torre única,Conjunto,-1,8,244,-23.53865790,-46.65525590,-1,-1,-1
12860,12860,"Av. Angelica, 683",Torre única,Apartamento,-1,-1,-1,-23.53895420,-46.65498490,-1,-1,-1
12861,12861,"Av. Angélica, 688",Torre única,Conjunto,-1,1,29,-23.53882350,-46.65535310,-1,-1,-1
12862,12862,"Av. Angélica, 688",Torre única,Conjunto,-1,1,30,-23.53882350,-46.65535310,-1,-1,-1
12863,12863,"Av. Angélica, 688",Torre única,Conjunto,-1,12,358,-23.53882350,-46.65535310,-1,-1,-1
12864,12864,"Av. Angelica, 696",Torre única,Apartamento,3,2,188,-23.53897630,-46.65503010,1834880,1559650,2110110
12865,12865,"Av. Angelica, 701",Torre única,Apartamento,-1,-1,-1,-23.53914880,-46.65504090,-1,-1,-1
12866,12866,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48055670,-47.47848580,-1,-1,-1
12867,12867,Torre 1,Torre única,Apartamento,-1,-1,-1,-23.48055670,-47.47848580,-1,-1,-1
12868,12868,"Av. Angelica, 727",Torre única,Apartamento,3,1,123,-23.53922870,-46.65506390,1057360,898753,1215960
12869,12869,B,Torre única,Apartamento,2,1,115,-23.53919860,-46.65508910,1288730,1069650,1520710
12870,12870,B,Torre única,Apartamento,3,1,169,-23.53919860,-46.65508910,1893880,1571920,2234780
12871,12871,"Av. Angelica, 741",Torre única,Apartamento,-1,-1,-1,-23.53931700,-46.65508940,-1,-1,-1
12872,12872,"Av. Angelica, 765",Torre única,Apartamento,2,1,97,-23.53956160,-46.65509920,960642,816546,1104740
12873,12873,"Av. Angelica, 791",Torre única,Apartamento,-1,-1,-1,-23.53987050,-46.65528900,-1,-1,-1
12874,12874,"Av. Angelica, 826",Torre única,Apartamento,-1,-1,-1,-23.53999870,-46.65538060,-1,-1,-1
